Season,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
2003-04,2004-03-27T00:00:00Z,Southampton,Tottenham,1,0,H,0,0,D
2003-04,2004-03-28T00:00:00Z,Arsenal,Man United,1,1,D,0,0,D
2003-04,2004-03-28T00:00:00Z,Bolton,Newcastle,1,0,H,1,0,H
2003-04,2004-03-28T00:00:00Z,Leicester,Liverpool,0,0,D,0,0,D
2003-04,2004-04-03T00:00:00Z,Fulham,Birmingham,0,0,D,0,0,D
2003-04,2004-04-03T00:00:00Z,Middlesbrough,Bolton,2,0,H,1,0,H
2003-04,2004-04-03T00:00:00Z,Newcastle,Everton,4,2,H,2,1,H
2003-04,2004-04-03T00:00:00Z,Tottenham,Chelsea,0,1,A,0,1,A
2003-04,2004-04-03T00:00:00Z,Wolves,Southampton,1,4,A,0,1,A
2003-04,2004-04-04T00:00:00Z,Aston Villa,Man City,1,1,D,1,0,H
2003-04,2004-04-04T00:00:00Z,Liverpool,Blackburn,4,0,H,3,0,H
2003-04,2004-04-05T00:00:00Z,Leeds,Leicester,3,2,H,2,0,H
2003-04,2004-04-09T00:00:00Z,Arsenal,Liverpool,4,2,H,1,2,A
2003-04,2004-04-09T00:00:00Z,Everton,Tottenham,3,1,H,3,0,H
2003-04,2004-04-10T00:00:00Z,Birmingham,Man United,1,2,A,1,0,H
2003-04,2004-04-10T00:00:00Z,Blackburn,Leeds,1,2,A,0,1,A
2003-04,2004-04-10T00:00:00Z,Bolton,Aston Villa,2,2,D,0,1,A
2003-04,2004-04-10T00:00:00Z,Charlton,Portsmouth,1,1,D,1,0,H
2003-04,2004-04-10T00:00:00Z,Chelsea,Middlesbrough,0,0,D,0,0,D
2003-04,2004-04-10T00:00:00Z,Leicester,Fulham,0,2,A,0,0,D
2003-04,2004-04-10T00:00:00Z,Man City,Wolves,3,3,D,2,2,D
2003-04,2004-04-11T00:00:00Z,Newcastle,Arsenal,0,0,D,0,0,D
2003-04,2004-04-12T00:00:00Z,Aston Villa,Chelsea,3,2,H,1,1,D
2003-04,2004-04-12T00:00:00Z,Fulham,Blackburn,3,4,A,2,1,H
2003-04,2004-04-12T00:00:00Z,Liverpool,Charlton,0,1,A,0,0,D
2003-04,2004-04-12T00:00:00Z,Middlesbrough,Southampton,3,1,H,2,0,H
2003-04,2004-04-12T00:00:00Z,Portsmouth,Birmingham,3,1,H,1,0,H
2003-04,2004-04-12T00:00:00Z,Tottenham,Man City,1,1,D,0,1,A
2003-04,2004-04-12T00:00:00Z,Wolves,Bolton,1,2,A,1,1,D
2003-04,2004-04-13T00:00:00Z,Leeds,Everton,1,1,D,0,1,A
2003-04,2004-04-13T00:00:00Z,Man United,Leicester,1,0,H,0,0,D
2003-04,2004-04-16T00:00:00Z,Arsenal,Leeds,5,0,H,3,0,H
2003-04,2004-04-17T00:00:00Z,Blackburn,Leicester,1,0,H,1,0,H
2003-04,2004-04-17T00:00:00Z,Bolton,Tottenham,2,0,H,1,0,H
2003-04,2004-04-17T00:00:00Z,Charlton,Birmingham,1,1,D,0,0,D
2003-04,2004-04-17T00:00:00Z,Chelsea,Everton,0,0,D,0,0,D
2003-04,2004-04-17T00:00:00Z,Liverpool,Fulham,0,0,D,0,0,D
2003-04,2004-04-17T00:00:00Z,Man City,Southampton,1,3,A,0,1,A
2003-04,2004-04-17T00:00:00Z,Portsmouth,Man United,1,0,H,1,0,H
2003-04,2004-04-17T00:00:00Z,Wolves,Middlesbrough,2,0,H,1,0,H
2003-04,2004-04-18T00:00:00Z,Aston Villa,Newcastle,0,0,D,0,0,D
2003-04,2004-04-20T00:00:00Z,Man United,Charlton,2,0,H,1,0,H
2003-04,2004-04-24T00:00:00Z,Everton,Blackburn,0,1,A,0,0,D
2003-04,2004-04-24T00:00:00Z,Fulham,Charlton,2,0,H,1,0,H
2003-04,2004-04-24T00:00:00Z,Leicester,Man City,1,1,D,0,1,A
2003-04,2004-04-24T00:00:00Z,Man United,Liverpool,0,1,A,0,0,D
2003-04,2004-04-24T00:00:00Z,Middlesbrough,Aston Villa,1,2,A,1,1,D
2003-04,2004-04-24T00:00:00Z,Southampton,Bolton,1,2,A,1,0,H
2003-04,2004-04-25T00:00:00Z,Birmingham,Wolves,2,2,D,2,1,H
2003-04,2004-04-25T00:00:00Z,Leeds,Portsmouth,1,2,A,0,1,A
2003-04,2004-04-25T00:00:00Z,Newcastle,Chelsea,2,1,H,1,1,D
2003-04,2004-04-25T00:00:00Z,Tottenham,Arsenal,2,2,D,0,2,A
2003-04,2004-05-01T00:00:00Z,Arsenal,Birmingham,0,0,D,0,0,D
2003-04,2004-05-01T00:00:00Z,Blackburn,Man United,1,0,H,0,0,D
2003-04,2004-05-01T00:00:00Z,Charlton,Leicester,2,2,D,0,1,A
2003-04,2004-05-01T00:00:00Z,Chelsea,Southampton,4,0,H,0,0,D
2003-04,2004-05-01T00:00:00Z,Man City,Newcastle,1,0,H,0,0,D
2003-04,2004-05-01T00:00:00Z,Portsmouth,Fulham,1,1,D,0,0,D
2003-04,2004-05-01T00:00:00Z,Wolves,Everton,2,1,H,0,1,A
2003-04,2004-05-02T00:00:00Z,Aston Villa,Tottenham,1,0,H,1,0,H
2003-04,2004-05-02T00:00:00Z,Bolton,Leeds,4,1,H,0,1,A
2003-04,2004-05-02T00:00:00Z,Liverpool,Middlesbrough,2,0,H,0,0,D
2003-04,2004-05-04T00:00:00Z,Portsmouth,Arsenal,1,1,D,1,0,H
2003-04,2004-05-08T00:00:00Z,Birmingham,Liverpool,0,3,A,0,1,A
2003-04,2004-05-08T00:00:00Z,Everton,Bolton,1,2,A,0,1,A
2003-04,2004-05-08T00:00:00Z,Leeds,Charlton,3,3,D,2,1,H
2003-04,2004-05-08T00:00:00Z,Leicester,Portsmouth,3,1,H,2,0,H
2003-04,2004-05-08T00:00:00Z,Man United,Chelsea,1,1,D,0,1,A
2003-04,2004-05-08T00:00:00Z,Middlesbrough,Man City,2,1,H,2,1,H
2003-04,2004-05-08T00:00:00Z,Southampton,Aston Villa,1,1,D,1,1,D
2003-04,2004-05-08T00:00:00Z,Tottenham,Blackburn,1,0,H,1,0,H
2003-04,2004-05-09T00:00:00Z,Fulham,Arsenal,0,1,A,0,1,A
2003-04,2004-05-09T00:00:00Z,Newcastle,Wolves,1,1,D,1,0,H
2003-04,2004-05-12T00:00:00Z,Southampton,Newcastle,3,3,D,2,2,D
2003-04,2004-05-15T00:00:00Z,Arsenal,Leicester,2,1,H,0,1,A
2003-04,2004-05-15T00:00:00Z,Aston Villa,Man United,0,2,A,0,2,A
2003-04,2004-05-15T00:00:00Z,Blackburn,Birmingham,1,1,D,1,0,H
2003-04,2004-05-15T00:00:00Z,Bolton,Fulham,0,2,A,0,1,A
2003-04,2004-05-15T00:00:00Z,Charlton,Southampton,2,1,H,1,0,H
2003-04,2004-05-15T00:00:00Z,Chelsea,Leeds,1,0,H,1,0,H
2003-04,2004-05-15T00:00:00Z,Liverpool,Newcastle,1,1,D,0,1,A
2003-04,2004-05-15T00:00:00Z,Man City,Everton,5,1,H,3,0,H
2003-04,2004-05-15T00:00:00Z,Portsmouth,Middlesbrough,5,1,H,3,1,H
2003-04,2004-05-15T00:00:00Z,Wolves,Tottenham,0,2,A,0,1,A
2004-05,2004-08-14T00:00:00Z,Aston Villa,Southampton,2,0,H,2,0,H
2004-05,2004-08-14T00:00:00Z,Blackburn,West Brom,1,1,D,0,1,A
2004-05,2004-08-14T00:00:00Z,Bolton,Charlton,4,1,H,2,0,H
2004-05,2004-08-14T00:00:00Z,Man City,Fulham,1,1,D,1,0,H
2004-05,2004-08-14T00:00:00Z,Middlesbrough,Newcastle,2,2,D,0,1,A
2004-05,2004-08-14T00:00:00Z,Norwich,Crystal Palace,1,1,D,1,0,H
2004-05,2004-08-14T00:00:00Z,Portsmouth,Birmingham,1,1,D,1,1,D
2004-05,2004-08-14T00:00:00Z,Tottenham,Liverpool,1,1,D,0,1,A
2004-05,2004-08-15T00:00:00Z,Chelsea,Man United,1,0,H,1,0,H
2004-05,2004-08-15T00:00:00Z,Everton,Arsenal,1,4,A,0,2,A
2004-05,2004-08-21T00:00:00Z,Birmingham,Chelsea,0,1,A,0,0,D
2004-05,2004-08-21T00:00:00Z,Charlton,Portsmouth,2,1,H,1,0,H
2004-05,2004-08-21T00:00:00Z,Crystal Palace,Everton,1,3,A,1,1,D
2004-05,2004-08-21T00:00:00Z,Fulham,Bolton,2,0,H,1,0,H
2004-05,2004-08-21T00:00:00Z,Liverpool,Man City,2,1,H,0,1,A
2004-05,2004-08-21T00:00:00Z,Man United,Norwich,2,1,H,1,0,H
2004-05,2004-08-21T00:00:00Z,Newcastle,Tottenham,0,1,A,0,0,D
2004-05,2004-08-21T00:00:00Z,Southampton,Blackburn,3,2,H,1,0,H
2004-05,2004-08-22T00:00:00Z,Arsenal,Middlesbrough,5,3,H,1,1,D
2004-05,2004-08-22T00:00:00Z,West Brom,Aston Villa,1,1,D,1,1,D
2004-05,2004-08-24T00:00:00Z,Birmingham,Man City,1,0,H,1,0,H
2004-05,2004-08-24T00:00:00Z,Crystal Palace,Chelsea,0,2,A,0,1,A
2004-05,2004-08-25T00:00:00Z,Arsenal,Blackburn,3,0,H,0,0,D
2004-05,2004-08-25T00:00:00Z,Charlton,Aston Villa,3,0,H,2,0,H
2004-05,2004-08-25T00:00:00Z,Fulham,Middlesbrough,0,2,A,0,0,D
2004-05,2004-08-25T00:00:00Z,Newcastle,Norwich,2,2,D,1,0,H
2004-05,2004-08-25T00:00:00Z,Southampton,Bolton,1,2,A,0,2,A
2004-05,2004-08-25T00:00:00Z,West Brom,Tottenham,1,1,D,1,1,D
2004-05,2004-08-28T00:00:00Z,Aston Villa,Newcastle,4,2,H,1,2,A
2004-05,2004-08-28T00:00:00Z,Blackburn,Man United,1,1,D,1,0,H
2004-05,2004-08-28T00:00:00Z,Chelsea,Southampton,2,1,H,2,1,H
2004-05,2004-08-28T00:00:00Z,Everton,West Brom,2,1,H,1,1,D
2004-05,2004-08-28T00:00:00Z,Man City,Charlton,4,0,H,2,0,H
2004-05,2004-08-28T00:00:00Z,Middlesbrough,Crystal Palace,2,1,H,0,0,D
2004-05,2004-08-28T00:00:00Z,Norwich,Arsenal,1,4,A,0,3,A
2004-05,2004-08-28T00:00:00Z,Tottenham,Birmingham,1,0,H,1,0,H
2004-05,2004-08-29T00:00:00Z,Bolton,Liverpool,1,0,H,1,0,H
2004-05,2004-08-30T00:00:00Z,Man United,Everton,0,0,D,0,0,D
2004-05,2004-08-30T00:00:00Z,Portsmouth,Fulham,4,3,H,3,2,H
2004-05,2004-09-11T00:00:00Z,Aston Villa,Chelsea,0,0,D,0,0,D
2004-05,2004-09-11T00:00:00Z,Bolton,Man United,2,2,D,0,1,A
2004-05,2004-09-11T00:00:00Z,Fulham,Arsenal,0,3,A,0,0,D
2004-05,2004-09-11T00:00:00Z,Liverpool,West Brom,3,0,H,2,0,H
2004-05,2004-09-11T00:00:00Z,Man City,Everton,0,1,A,0,0,D
2004-05,2004-09-11T00:00:00Z,Middlesbrough,Birmingham,2,1,H,1,1,D
2004-05,2004-09-11T00:00:00Z,Newcastle,Blackburn,3,0,H,2,0,H
2004-05,2004-09-11T00:00:00Z,Portsmouth,Crystal Palace,3,1,H,1,1,D
2004-05,2004-09-12T00:00:00Z,Tottenham,Norwich,0,0,D,0,0,D
2004-05,2004-09-13T00:00:00Z,Charlton,Southampton,0,0,D,0,0,D
2004-05,2004-09-18T00:00:00Z,Arsenal,Bolton,2,2,D,1,0,H
2004-05,2004-09-18T00:00:00Z,Birmingham,Charlton,1,1,D,0,0,D
2004-05,2004-09-18T00:00:00Z,Blackburn,Portsmouth,1,0,H,0,0,D
2004-05,2004-09-18T00:00:00Z,Crystal Palace,Man City,1,2,A,0,0,D
2004-05,2004-09-18T00:00:00Z,Norwich,Aston Villa,0,0,D,0,0,D
2004-05,2004-09-18T00:00:00Z,West Brom,Fulham,1,1,D,0,0,D
2004-05,2004-09-19T00:00:00Z,Chelsea,Tottenham,0,0,D,0,0,D
2004-05,2004-09-19T00:00:00Z,Everton,Middlesbrough,1,0,H,0,0,D
2004-05,2004-09-19T00:00:00Z,Southampton,Newcastle,1,2,A,0,1,A
2004-05,2004-09-20T00:00:00Z,Man United,Liverpool,2,1,H,1,0,H
2004-05,2004-09-25T00:00:00Z,Aston Villa,Crystal Palace,1,1,D,1,1,D
2004-05,2004-09-25T00:00:00Z,Bolton,Birmingham,1,1,D,1,0,H
2004-05,2004-09-25T00:00:00Z,Fulham,Southampton,1,0,H,1,0,H
2004-05,2004-09-25T00:00:00Z,Liverpool,Norwich,3,0,H,2,0,H
2004-05,2004-09-25T00:00:00Z,Man City,Arsenal,0,1,A,0,1,A
2004-05,2004-09-25T00:00:00Z,Middlesbrough,Chelsea,0,1,A,0,0,D
2004-05,2004-09-25T00:00:00Z,Newcastle,West Brom,3,1,H,0,0,D
2004-05,2004-09-25T00:00:00Z,Tottenham,Man United,0,1,A,0,1,A
2004-05,2004-09-26T00:00:00Z,Portsmouth,Everton,0,1,A,0,0,D
2004-05,2004-09-27T00:00:00Z,Charlton,Blackburn,1,0,H,0,0,D
2004-05,2004-10-02T00:00:00Z,Arsenal,Charlton,4,0,H,1,0,H
2004-05,2004-10-02T00:00:00Z,Blackburn,Aston Villa,2,2,D,1,1,D
2004-05,2004-10-02T00:00:00Z,Everton,Tottenham,0,1,A,0,0,D
2004-05,2004-10-02T00:00:00Z,Norwich,Portsmouth,2,2,D,0,1,A
2004-05,2004-10-02T00:00:00Z,Southampton,Man City,0,0,D,0,0,D
2004-05,2004-10-02T00:00:00Z,West Brom,Bolton,2,1,H,0,0,D
2004-05,2004-10-03T00:00:00Z,Birmingham,Newcastle,2,2,D,1,1,D
2004-05,2004-10-03T00:00:00Z,Chelsea,Liverpool,1,0,H,0,0,D
2004-05,2004-10-03T00:00:00Z,Man United,Middlesbrough,1,1,D,0,1,A
2004-05,2004-10-04T00:00:00Z,Crystal Palace,Fulham,2,0,H,0,0,D
2004-05,2004-10-16T00:00:00Z,Arsenal,Aston Villa,3,1,H,2,1,H
2004-05,2004-10-16T00:00:00Z,Birmingham,Man United,0,0,D,0,0,D
2004-05,2004-10-16T00:00:00Z,Blackburn,Middlesbrough,0,4,A,0,0,D
2004-05,2004-10-16T00:00:00Z,Bolton,Crystal Palace,1,0,H,1,0,H
2004-05,2004-10-16T00:00:00Z,Everton,Southampton,1,0,H,0,0,D
2004-05,2004-10-16T00:00:00Z,Fulham,Liverpool,2,4,A,2,0,H
2004-05,2004-10-16T00:00:00Z,Man City,Chelsea,1,0,H,1,0,H
2004-05,2004-10-16T00:00:00Z,West Brom,Norwich,0,0,D,0,0,D
2004-05,2004-10-17T00:00:00Z,Charlton,Newcastle,1,1,D,0,1,A
2004-05,2004-10-18T00:00:00Z,Portsmouth,Tottenham,1,0,H,0,0,D
2004-05,2004-10-23T00:00:00Z,Aston Villa,Fulham,2,0,H,1,0,H
2004-05,2004-10-23T00:00:00Z,Chelsea,Blackburn,4,0,H,2,0,H
2004-05,2004-10-23T00:00:00Z,Crystal Palace,West Brom,3,0,H,2,0,H
2004-05,2004-10-23T00:00:00Z,Liverpool,Charlton,2,0,H,0,0,D
2004-05,2004-10-23T00:00:00Z,Norwich,Everton,2,3,A,0,2,A
2004-05,2004-10-23T00:00:00Z,Tottenham,Bolton,1,2,A,1,1,D
2004-05,2004-10-24T00:00:00Z,Man United,Arsenal,2,0,H,0,0,D
2004-05,2004-10-24T00:00:00Z,Middlesbrough,Portsmouth,1,1,D,0,1,A
2004-05,2004-10-24T00:00:00Z,Newcastle,Man City,4,3,H,0,0,D
2004-05,2004-10-24T00:00:00Z,Southampton,Birmingham,0,0,D,0,0,D
2004-05,2004-10-30T00:00:00Z,Arsenal,Southampton,2,2,D,0,0,D
2004-05,2004-10-30T00:00:00Z,Birmingham,Crystal Palace,0,1,A,0,1,A
2004-05,2004-10-30T00:00:00Z,Blackburn,Liverpool,2,2,D,2,1,H
2004-05,2004-10-30T00:00:00Z,Charlton,Middlesbrough,1,2,A,0,1,A
2004-05,2004-10-30T00:00:00Z,Everton,Aston Villa,1,1,D,1,1,D
2004-05,2004-10-30T00:00:00Z,Fulham,Tottenham,2,0,H,1,0,H
2004-05,2004-10-30T00:00:00Z,Portsmouth,Man United,2,0,H,0,0,D
2004-05,2004-10-30T00:00:00Z,West Brom,Chelsea,1,4,A,0,1,A
2004-05,2004-10-31T00:00:00Z,Bolton,Newcastle,2,1,H,0,0,D
2004-05,2004-11-01T00:00:00Z,Man City,Norwich,1,1,D,1,0,H
2004-05,2004-11-06T00:00:00Z,Aston Villa,Portsmouth,3,0,H,3,0,H
2004-05,2004-11-06T00:00:00Z,Chelsea,Everton,1,0,H,0,0,D
2004-05,2004-11-06T00:00:00Z,Crystal Palace,Arsenal,1,1,D,0,0,D
2004-05,2004-11-06T00:00:00Z,Liverpool,Birmingham,0,1,A,0,0,D
2004-05,2004-11-06T00:00:00Z,Norwich,Blackburn,1,1,D,0,0,D
2004-05,2004-11-06T00:00:00Z,Southampton,West Brom,2,2,D,1,2,A
2004-05,2004-11-06T00:00:00Z,Tottenham,Charlton,2,3,A,0,2,A
2004-05,2004-11-07T00:00:00Z,Man United,Man City,0,0,D,0,0,D
2004-05,2004-11-07T00:00:00Z,Middlesbrough,Bolton,1,1,D,0,0,D
2004-05,2004-11-07T00:00:00Z,Newcastle,Fulham,1,4,A,0,1,A
2004-05,2004-11-13T00:00:00Z,Birmingham,Everton,0,1,A,0,0,D
2004-05,2004-11-13T00:00:00Z,Bolton,Aston Villa,1,2,A,1,1,D
2004-05,2004-11-13T00:00:00Z,Charlton,Norwich,4,0,H,2,0,H
2004-05,2004-11-13T00:00:00Z,Fulham,Chelsea,1,4,A,0,1,A
2004-05,2004-11-13T00:00:00Z,Liverpool,Crystal Palace,3,2,H,2,1,H
2004-05,2004-11-13T00:00:00Z,Man City,Blackburn,1,1,D,1,0,H
2004-05,2004-11-13T00:00:00Z,Southampton,Portsmouth,2,1,H,1,1,D
2004-05,2004-11-13T00:00:00Z,Tottenham,Arsenal,4,5,A,1,1,D
2004-05,2004-11-14T00:00:00Z,Newcastle,Man United,1,3,A,0,1,A
2004-05,2004-11-14T00:00:00Z,West Brom,Middlesbrough,1,2,A,1,1,D
2004-05,2004-11-20T00:00:00Z,Arsenal,West Brom,1,1,D,0,0,D
2004-05,2004-11-20T00:00:00Z,Chelsea,Bolton,2,2,D,1,0,H
2004-05,2004-11-20T00:00:00Z,Crystal Palace,Newcastle,0,2,A,0,0,D
2004-05,2004-11-20T00:00:00Z,Everton,Fulham,1,0,H,0,0,D
2004-05,2004-11-20T00:00:00Z,Man United,Charlton,2,0,H,1,0,H
2004-05,2004-11-20T00:00:00Z,Middlesbrough,Liverpool,2,0,H,1,0,H
2004-05,2004-11-20T00:00:00Z,Norwich,Southampton,2,1,H,1,1,D
2004-05,2004-11-20T00:00:00Z,Portsmouth,Man City,1,3,A,1,1,D
2004-05,2004-11-21T00:00:00Z,Blackburn,Birmingham,3,3,D,1,3,A
2004-05,2004-11-22T00:00:00Z,Aston Villa,Tottenham,1,0,H,0,0,D
2004-05,2004-11-27T00:00:00Z,Birmingham,Norwich,1,1,D,1,0,H
2004-05,2004-11-27T00:00:00Z,Bolton,Portsmouth,0,1,A,0,1,A
2004-05,2004-11-27T00:00:00Z,Charlton,Chelsea,0,4,A,0,1,A
2004-05,2004-11-27T00:00:00Z,Fulham,Blackburn,0,2,A,0,1,A
2004-05,2004-11-27T00:00:00Z,Man City,Aston Villa,2,0,H,2,0,H
2004-05,2004-11-27T00:00:00Z,Southampton,Crystal Palace,2,2,D,0,0,D
2004-05,2004-11-27T00:00:00Z,West Brom,Man United,0,3,A,0,0,D
2004-05,2004-11-28T00:00:00Z,Liverpool,Arsenal,2,1,H,1,0,H
2004-05,2004-11-28T00:00:00Z,Newcastle,Everton,1,1,D,1,0,H
2004-05,2004-11-28T00:00:00Z,Tottenham,Middlesbrough,2,0,H,0,0,D
2004-05,2004-12-04T00:00:00Z,Arsenal,Birmingham,3,0,H,1,0,H
2004-05,2004-12-04T00:00:00Z,Aston Villa,Liverpool,1,1,D,1,1,D
2004-05,2004-12-04T00:00:00Z,Blackburn,Tottenham,0,1,A,0,0,D
2004-05,2004-12-04T00:00:00Z,Chelsea,Newcastle,4,0,H,0,0,D
2004-05,2004-12-04T00:00:00Z,Everton,Bolton,3,2,H,1,1,D
2004-05,2004-12-04T00:00:00Z,Man United,Southampton,3,0,H,0,0,D
2004-05,2004-12-04T00:00:00Z,Norwich,Fulham,0,1,A,0,1,A
2004-05,2004-12-04T00:00:00Z,Portsmouth,West Brom,3,2,H,1,2,A
2004-05,2004-12-05T00:00:00Z,Crystal Palace,Charlton,0,1,A,0,0,D
2004-05,2004-12-06T00:00:00Z,Middlesbrough,Man City,3,2,H,1,1,D
2004-05,2004-12-11T00:00:00Z,Crystal Palace,Blackburn,0,0,D,0,0,D
2004-05,2004-12-11T00:00:00Z,Everton,Liverpool,1,0,H,0,0,D
2004-05,2004-12-11T00:00:00Z,Man City,Tottenham,0,1,A,0,0,D
2004-05,2004-12-11T00:00:00Z,Newcastle,Portsmouth,1,1,D,1,1,D
2004-05,2004-12-11T00:00:00Z,Norwich,Bolton,3,2,H,1,2,A
2004-05,2004-12-11T00:00:00Z,Southampton,Middlesbrough,2,2,D,1,0,H
2004-05,2004-12-11T00:00:00Z,West Brom,Charlton,0,1,A,0,1,A
2004-05,2004-12-12T00:00:00Z,Arsenal,Chelsea,2,2,D,2,1,H
2004-05,2004-12-12T00:00:00Z,Aston Villa,Birmingham,1,2,A,0,2,A
2004-05,2004-12-13T00:00:00Z,Fulham,Man United,1,1,D,0,1,A
2004-05,2004-12-14T00:00:00Z,Liverpool,Portsmouth,1,1,D,0,0,D
2004-05,2004-12-18T00:00:00Z,Birmingham,West Brom,4,0,H,3,0,H
2004-05,2004-12-18T00:00:00Z,Blackburn,Everton,0,0,D,0,0,D
2004-05,2004-12-18T00:00:00Z,Bolton,Man City,0,1,A,0,0,D
2004-05,2004-12-18T00:00:00Z,Chelsea,Norwich,4,0,H,3,0,H
2004-05,2004-12-18T00:00:00Z,Man United,Crystal Palace,5,2,H,2,1,H
2004-05,2004-12-18T00:00:00Z,Middlesbrough,Aston Villa,3,0,H,1,0,H
2004-05,2004-12-18T00:00:00Z,Tottenham,Southampton,5,1,H,3,0,H
2004-05,2004-12-19T00:00:00Z,Liverpool,Newcastle,3,1,H,2,1,H
2004-05,2004-12-19T00:00:00Z,Portsmouth,Arsenal,0,1,A,0,0,D
2004-05,2004-12-20T00:00:00Z,Charlton,Fulham,2,1,H,1,0,H
2004-05,2004-12-26T00:00:00Z,Arsenal,Fulham,2,0,H,1,0,H
2004-05,2004-12-26T00:00:00Z,Birmingham,Middlesbrough,2,0,H,2,0,H
2004-05,2004-12-26T00:00:00Z,Blackburn,Newcastle,2,2,D,1,2,A
2004-05,2004-12-26T00:00:00Z,Chelsea,Aston Villa,1,0,H,1,0,H
2004-05,2004-12-26T00:00:00Z,Crystal Palace,Portsmouth,0,1,A,0,0,D
2004-05,2004-12-26T00:00:00Z,Everton,Man City,2,1,H,1,1,D
2004-05,2004-12-26T00:00:00Z,Man United,Bolton,2,0,H,1,0,H
2004-05,2004-12-26T00:00:00Z,Norwich,Tottenham,0,2,A,0,0,D
2004-05,2004-12-26T00:00:00Z,Southampton,Charlton,0,0,D,0,0,D
2004-05,2004-12-26T00:00:00Z,West Brom,Liverpool,0,5,A,0,1,A
2004-05,2004-12-28T00:00:00Z,Aston Villa,Man United,0,1,A,0,1,A
2004-05,2004-12-28T00:00:00Z,Bolton,Blackburn,0,1,A,0,1,A
2004-05,2004-12-28T00:00:00Z,Charlton,Everton,2,0,H,0,0,D
2004-05,2004-12-28T00:00:00Z,Fulham,Birmingham,2,3,A,1,2,A
2004-05,2004-12-28T00:00:00Z,Liverpool,Southampton,1,0,H,1,0,H
2004-05,2004-12-28T00:00:00Z,Man City,West Brom,1,1,D,1,0,H
2004-05,2004-12-28T00:00:00Z,Middlesbrough,Norwich,2,0,H,0,0,D
2004-05,2004-12-28T00:00:00Z,Portsmouth,Chelsea,0,2,A,0,0,D
2004-05,2004-12-28T00:00:00Z,Tottenham,Crystal Palace,1,1,D,0,0,D
2004-05,2004-12-29T00:00:00Z,Newcastle,Arsenal,0,1,A,0,1,A
2004-05,2005-01-01T00:00:00Z,Aston Villa,Blackburn,1,0,H,0,0,D
2004-05,2005-01-01T00:00:00Z,Bolton,West Brom,1,1,D,0,1,A
2004-05,2005-01-01T00:00:00Z,Charlton,Arsenal,1,3,A,1,1,D
2004-05,2005-01-01T00:00:00Z,Fulham,Crystal Palace,3,1,H,1,1,D
2004-05,2005-01-01T00:00:00Z,Liverpool,Chelsea,0,1,A,0,0,D
2004-05,2005-01-01T00:00:00Z,Man City,Southampton,2,1,H,2,0,H
2004-05,2005-01-01T00:00:00Z,Middlesbrough,Man United,0,2,A,0,1,A
2004-05,2005-01-01T00:00:00Z,Newcastle,Birmingham,2,1,H,2,0,H
2004-05,2005-01-01T00:00:00Z,Portsmouth,Norwich,1,1,D,0,1,A
2004-05,2005-01-01T00:00:00Z,Tottenham,Everton,5,2,H,2,1,H
2004-05,2005-01-03T00:00:00Z,Blackburn,Charlton,1,0,H,1,0,H
2004-05,2005-01-03T00:00:00Z,Crystal Palace,Aston Villa,2,0,H,1,0,H
2004-05,2005-01-03T00:00:00Z,Norwich,Liverpool,1,2,A,0,0,D
2004-05,2005-01-03T00:00:00Z,West Brom,Newcastle,0,0,D,0,0,D
2004-05,2005-01-04T00:00:00Z,Arsenal,Man City,1,1,D,0,1,A
2004-05,2005-01-04T00:00:00Z,Birmingham,Bolton,1,2,A,0,1,A
2004-05,2005-01-04T00:00:00Z,Chelsea,Middlesbrough,2,0,H,2,0,H
2004-05,2005-01-04T00:00:00Z,Everton,Portsmouth,2,1,H,1,1,D
2004-05,2005-01-04T00:00:00Z,Man United,Tottenham,0,0,D,0,0,D
2004-05,2005-01-05T00:00:00Z,Southampton,Fulham,3,3,D,2,2,D
2004-05,2005-01-15T00:00:00Z,Aston Villa,Norwich,3,0,H,2,0,H
2004-05,2005-01-15T00:00:00Z,Bolton,Arsenal,1,0,H,1,0,H
2004-05,2005-01-15T00:00:00Z,Charlton,Birmingham,3,1,H,1,0,H
2004-05,2005-01-15T00:00:00Z,Liverpool,Man United,0,1,A,0,1,A
2004-05,2005-01-15T00:00:00Z,Man City,Crystal Palace,3,1,H,2,1,H
2004-05,2005-01-15T00:00:00Z,Newcastle,Southampton,2,1,H,2,1,H
2004-05,2005-01-15T00:00:00Z,Portsmouth,Blackburn,0,1,A,0,0,D
2004-05,2005-01-15T00:00:00Z,Tottenham,Chelsea,0,2,A,0,1,A
2004-05,2005-01-16T00:00:00Z,Fulham,West Brom,1,0,H,0,0,D
2004-05,2005-01-16T00:00:00Z,Middlesbrough,Everton,1,1,D,1,0,H
2004-05,2005-01-22T00:00:00Z,Birmingham,Fulham,1,2,A,0,0,D
2004-05,2005-01-22T00:00:00Z,Chelsea,Portsmouth,3,0,H,3,0,H
2004-05,2005-01-22T00:00:00Z,Crystal Palace,Tottenham,3,0,H,0,0,D
2004-05,2005-01-22T00:00:00Z,Everton,Charlton,0,1,A,0,1,A
2004-05,2005-01-22T00:00:00Z,Man United,Aston Villa,3,1,H,1,0,H
2004-05,2005-01-22T00:00:00Z,Norwich,Middlesbrough,4,4,D,1,1,D
2004-05,2005-01-22T00:00:00Z,Southampton,Liverpool,2,0,H,2,0,H
2004-05,2005-01-22T00:00:00Z,West Brom,Man City,2,0,H,1,0,H
